18,6,6,0,0,6,6,6,18,12,12,0,6,6,18,0,0,12,12,12,6,18,18,6,18,6,6,0,0,0,12,0,12,0,6,6,0,6,12,12,12,12,6,12,18,12,12,12,18,6,6,0,6,0,0,0,12,18,12,18,12,6,18,6,18,12,0,12,0,12,0,0,6,0,6,0,12,0,0,0,6,12,12,0,0,0,6,6,6,0,12,6,0,18,12,18,18,6,6,18,12,12,0,12,6,0,6,12,12,6,18,0,12,12,0,0,0,0,6,6,18,12,0,18,6,6,18,12,0,6,6,6,0,6,18,0,12,18,18,6,6,6,0,12,18,18,18,6,6,18,12,12,6,12,6,18,6,12,6,6,6,0,6,18,0,0,12,6,0,0,0,6,12,12,18,18,18,0,18,18,6,0,18,0,18,18,0,6,6,12,0,6,18,0,12,18,12,18,6,18,12,0,0,12,18,6,12,12,18,12,0,0,18,6,6,12,18,0,18,6,6,0,12,0,6,18,12,18,12,6,12,18,18,6,18,12,6,0,18,18,12,12,12,0,0,18,12,12,18,12,18,12,6,12,6,12,12,18,0,18,0,0,18,0,18,18,12,18,6,6,12,12,0,12,0,18,18,0,12,12,6,6,0,12,6,18,12,12,0,18,0,6,6,0,12,18,0,0,6,18,6,12,12,0,0,12,0,0,12,12,6,0,0,18,6,6,0,12,6,6,0,6,12,18,18,0,18,6,6,12,12,12,12,6,6,18,12,18,12,6,18,6,12,0,18,6,6,6,12,12,18,0,18,18,0,6,12,0,0,18,0,0,6,6,0,18,18,18,18,0,12,12,18,18,18,0,12,0,0,6,12,0,0,18,12,18,0,12,0,12,12,18,0,0,6,6,12,12,18,0,6,6,18,0,6,18,6,18,18,12,12,12,6,6,6,0,6,0,12,18,18,12,18,0,0,0,6,18,18,12,6,0,6,6,18,6,18,18,6,0,12,6,18,6,0,18,0,6,6,18,0,12,12,6,12,6,6,6,6,18,6,12,6,6,12,18,18,0,0,0,0,18,18,6,6,18,18,18,0,18,12,12,18,12,0,18,0,12,6,0,18,0,0,6,18,18,6,0,12,12,18,6,18,6,12,6,0,6,0,6,12,0,18,18,18,12,18,0,18,12,18,0,12,0,6,0,12,0,0,18,12,12,0,18,18,0,0,18,6,18,6,12,18,18,12,12,0,6,18,0,18,12,6,6,6,18,12,6,0,12,12,18,6,12,18,6,18,12,6,12,0,18,12,18,12,12,6,12,12,0,12,18,18,18,6,18,6,6,6,0,6,0,0,0,18,18,12,18,6,12,0,0,6,12,6,12,12,12,0,18,6,6,0,0,18,12,6,12,6,6,12,6,6,0,12,6,18,18,6,6,12,0,12,6,12,0,6,18,6,0,0,12,18,6,12,0,12,0,18,12,12,12,18,18,6,6,0,18,12,18,18,18,12,12,0,0,18,18,12,12,12,0,6,0,18,0,12,0,6,12,0,12,6,6,0,12,12,12,0,6,0,12,12,6,0,18,0,6,6,0,18,12,12,12,0,0,12,12,0,12,18,0,12,6,0,0,18,18,18,0,18,18,18,6,18,12,18,12,0,0,0,0,12,6,12,18,12,12,18,12,18,18,6,12,18,6,12,0,18,18,18,18,18,6,18,6,0,18,12,6,6,12,12,0,0,0,18,12,6,12,18,18,6,6,6,0,18,0,12,6,18,0,6,12,6,18,6,6,6,6,6,0,6,18,0,12,12,18,18,0,0,12,6,18,18,18,6,18,6,18,0,0,0,12,0,0,12,6,12,18,0,0,12,18,18,12,0,6,18,0,18,18,0,12,18,12,12,12,18,12,6,18,0,6,18,18,6,6,12,6,6,6,12,0,6,0,6,18,6,18,18,6,12,0,0,6,6,6,12,12,18,12,0,12,0,18,18,0,6,6,18,18,12,18,12,6,18,6,18,18,18,18,18,0,0,6,6,18,12,18,18,6,18,0,18,18,6,18,0,18,6,0,12,6,12,6,6,18,0,18,6,12,12,12,0,0,0,0,0,0,6,0,0,0,0,0,18,6,6,18,0,6,0,6,6,18,18,6,18,6,18,12,18,12,12,6,0,18,0,12,0,0,12,6,12,0,6,18,6,0,0,0,6,6,0,0,0,12,12,6,12,6,6,6,6,18,6,6,0,0,0,6,18,12,18,6,18,6,18,6,18,12,6,18,18,6,0,0,6,0,18,6,12,12,0,6,18,0,0,0,12,12,6,0,6,18,12,0,6,12,0,6,12,0,18,0,18,12,12,18,6,0,18,0,0,18,0,12,6,0,12,12,18,12,18,18,12,0,12,18,6,6,12,18,6,0,6,6,0,6,18,0,6,18,6,12,6,6,0,12,6,6,18,0,18,0,0,12,18,6,0,12,0,0,18,0,12,0,0,6,0,0,18,6,12,0,0,0,18,18,18,18,0,12,18,0,18,18,12,18,0,12,12,12,18,18,12,12,12,6,18,0,0,6,18,12,6,6,18,12,6,18,6,0,12,6,18,6,6,0,12,6,6,12,0,0,12,12,6,18,12,18,6,18,12,6,12,6,18,12,18,6,0,6,12,0,0,0,0,6,12,0,0,6,12,18,12,0,0,0,12,12,6,0,0,18,18,12,6,6,12,0,0,6,0,12,12,18,0,12,18,6,6,18,6,6,18,0,12,12,6,12,18,12,18,12,0,12,18,0,12,0,6,12,0,12,6,18,12,0,0,12,18,18,18,6,12,6,6,18,18,0,6,6,0,18,12,12,12,0,18,6,6,18,0,12,12,6,6,6,12,12,6,12,6,12,18,12,6,6,12,18,12,12,6,0,12,0,0,18,12,18,0,12,0,0,6,6,18,12,0,6,0,12,6,0,12,6,18,6,6,0,0,6,0,0,0,0,6,6,6,18,0,0,18,18,18,12,12,0,18,12,0,0,0,6,0,18,18,18,18,18,18,0,12,12,6,6,0,0,18,18,12,18,6,6,12,12,18,12,12,12,6,18,6,12,0,6,12,18,18,12,12,6,18,18,12,18,12,12,12,12,6,6,18,12,12,6,18,12,18,12,12,0,18,12,0,6,0,6,18,0,0,12,12,18,6,0,6,12,18,12,18,18,18,12,18,12,12,0,0,0,6,6,0,18,6,18,18,6,6,0,18,18,12,18,6,18,0,6,18,18,6,6,18,12,0,18,0,0,12,0,12,12,18,0,6,6,18,12,12,6,6,12,0,0,18,12,12,6,6,6,0,12,12,6,0,18,6,18,6,0,18,0,18,18,0,12,6,0,0,12,12,0,6,18,12,0,18,18,0,6,0,12,18,12,18,6,6,12,0,0,0,18,0,18,12,12,6,6,0,18,18,0,18,12,0,18,6,18,6,12,0,6,18,18,0,6,0,18,18,6,18,18,6,18,18,18,6,12,18,18,18,0,18,6,0,12,12,18,6,6,0,6,18,6,18,0,12,6,18,12,18,18,18,6,0,12,6,18,0,12,18,0,6,0,6,12,6,18,0,0,18,6,18,12,6,6,12,0,18,6,6,18,0,18,6,6,0,6,0,18,6,0,0,12,12,12,6,6,6,12,0,12,0,12,12,18,0,12,6,0,0,12,12,12,6,18,6,0,12,12,12,18,18,0,18,6,6,6,18,12,6,0,18,12,12,12,6,12,12,12,0,12,0,6,6,0,18,0,6,18,18,18,0,0,12,18,18,6,0,6,12,12,0,18,18,12,6,0,0,0,18,12,6,0,18,18,12,6,0,18,6,18,12,18,6,18,6,18,18,6,6,18,0,18,12,6,0,6,0,18,0,18,0,18,6,0,12,0,0,12,12,0,18,12,0,6,0,6,6,0,0,0,6,0,0,6,18,0,12,6,6,0,0,18,12,18,12,0,0,0,6,12,0,6,6,18,18,6,0,18,12,12,0,12,6,18,6,12,6,18,12,18,12,12,18,18,18,12,18,18,6,0,6,6,6,6,0,6,12,0,18,6,12,18,6,0,18,18,0,0,0,12,18,6,0,0,12,6,0,18,18,6,12,12,6,12,18,0,6,18,6,12,18,6,6,18,18,6,12,6,12,12,0,12,6,0,12,0,0,18,18,18,18,6,6,18,12,6,18,0,0,6,0,12,6,0,0,18,6,18,6,6,18,18,12,12,12,12,12,0,12,6,6,18,6,0,12,0,6,18,0,0,0,0,0,12,18,6,0,6,18,18,0,12,12,18,6,6,12,18,0,18,18,0,12,18,6,12,6,12,0,12,6,18,18,12,6,6,0,18,18,0,6,18,18,18,18,18,12,6,12,12,12,0,18,0,0,12,12,12,18,0,18,18,18,0,12,12,12,0,6,0,18,0,18,18,0,0,12,18,6,0,12,6,0,0,6,6,0,0,12,0,18,18,0,12,6,18,6,18,18,6,6,18,12,12,18,6,12,18,6,6,12,0,0,6,12,0,0,0,12,6,6,12,18,6,12,6,6,12,12,12,6,6,0,6,6,6,18,0,12,12,6,18,12,12,12,0,0,12,12,0,6,6,6,12,6,12,12,0,18,12,18,12,12,6,6,12,6,18,12,18,18,0,0,18,6,18,0,0,18,18,6,0,18,12,12,18,6,12,18,18,6,12,0,12,6,0,6,6,12,12,12,12,0,18,6,18,18,12,12,18,6,12,12,6,6,0,6,0,0,0,12,6,18,0,6,6,18,12,0,12,12,18,18,0,6,18,6,0,0,12,18,12,6,12,0,6,12,6,0,12,6,0,6,0,18,6,0,0,0,12,18,0,12,0,18,12,6,6,6,0,12,18,0,18,18,12,0,0,0,12,18,12,18,18,18,18,0,12,6,18,12,6,0,18,12,12,18,18,6,12,18,12,6,6,6,12,12,0,12,6,12,12,12,18,6,18,12,0,0,6,12,6,6,18,18,12,18,6,12,18,0,18,6,6,0,12,0,6,12,6,18,0,6,6,6,18,12,6,0,0,18,18,0,6,12,18,12,6,18,12,12,18,18,18,6,6,6,18,12,18,18,0,18,18,18,0,12,0,6,6,0,18,6,18,0,0,18,6,0,18,6,12,12,6,18,12,0,6,6,0,18,18,6,12,12,18,6,6,6,6,6,6,18,12,18,12,0,0,0,0,0,0,12,0,6,12,6,18,18,12,0,12,18,18,6,18,12,6,12,0,12,0,0,6,12,18,12,6,6,18,0,18,18,18,18,18,6,0,6,12,18,18,12,12,12,0,18,0,6,18,6,12,18,12,12,6,0,18,18,6,18,12,12,6,6,0,0,6,0,0,18,12,0,12,6,0,0,0,18,6,18,12,18,12,12,18,12,6,6,6,0,18,18,0,12,0,12,6,12,12,0,6,6,0,0,0,18,0,18,18,6,0,0,18,6,6,12,0,18,0,18,12,18,6,12,0,12,0,18,12,0,0,0,0,12,0,0,12,12,18,6,12,0,0,6,18,0,12,18,18,12,6,6,0,12,18,6,18,12,18,6,6,0,6,0,6,12,6,18,12,6,12,12,0,6,18,0,18,0,12,12,12,18,18,6,18,6,6,18,6,12,18,18,12,0,12,12,12,6,0,6,6,6,18,0,12,6,0,6,12,0,0,18,6,18,12,0,12,12,12,0,0,12,12,6,18,12,0,0,18,12,0,0,18,18,0,12,0,6,18,6,0,0,12,6,12,6,12,6,6,0,18,12,12,6,18,18,6,12,0,18,18,18,0,18,6,18,6,18,18,6,18,18,12,0,0,0,12,0,6,6,18,12,6,0,18,6,0,18,18,18,6,6,12,0,12,0,0,18,12,18,18,18,0,6,18,12,6,18,0,0,6,18,0,12,0,6,12,12,18,0,12,12,12,0,0,6,18,18,12,0,18,6,12,12,12,6,6,6,0,0,6,0,12,12,12,6,6,12,6,12,18,18,18,6,12,18,0,12,18,0,12,18,0,0,0,6,12,6,18,18,12,6,18,12,0,0,6,6,0,6,12,6,18,18,12,6,12,12,12,12,12,0,6,12,18,18,12,0,0,0,12,12,18,18,18,18,18,12,18,18,0,12,18,12,18,0,6,12,6,18,6,12,0,12,12,0,6,6,0,18,6,18,0,0,6,6,18,12,18,6,0,18,12,18,12,12,12,6,0,0,18,0,6,18,0,0,12,0,12,18,18,18,12,6,18,0,6,12,18,18,12,12,18,0,18,6,18,12,6,0,12,18,12,6,18,0,12,0,6,18,18,18,18,18,18,12,6,6,0,0,12,12,12,0,0,12,18,18,6,6,18,12,6,6,6,0,6,12,0,18,18,0,6,0,0,12,0,12,6,6,18,18,6,12,12,0,0,12,0,6,6,12,0,0,18,12,12,0,0,6,12,12,12,0,18,12,12,18,18,12,6,0,6,0,6,6,18,6,18,18,18,6,12,0,0,6,18,12,0,18,18,0,6,12,18,18,12,18,18,0,0,18,0,18,18,18,6,18,6,12,18,6,6,0,6,12,0,12,6,6,6,0,12,18,0,6,18,0,18,12,0,6,12,12,0,18,18,6,18,18,6,0,12,18,18,18,0,12,18,18,12,0,18,6,6,12,18,0,6,18,6,18,12,18,12,0,0,0,6,0,6,0,0,12,18,18,12,0,6,6,0,18,6,18,12,6,12,12,0,6,6,12,6,6,0,6,6,18,0,18,12,18,12,0,6,12,12,12,12,6,6,12,0,18,12,18,6,12,0,12,18,12,12,0,18,6,18,12,6,18,18,0,18,18,18,0,6,6,0,18,18,0,0,6,12,18,18,12,6,18,0,18,12,6,6,18,0,18,18,6,12,12,6,6,6,12,0,6,12,0,0,12,0,18,18,12,0,6,0,18,0,18,18,12,18,6,6,6,0,12,12,12,18,6,12,18,18,0,18,18,6,6,6,12,0,0,12,12,0,12,0,0,18,0,18,18,18,18,0,18,6,6,6,6,18,12,18,0,0,12,12,18,18,18,6,6,18,12,0,6,18,0,6,18,6,0,6,0,18,18,0,0,18,0,6,6,12,18,6,12,0,12,18,0,6,18,6,18,12,6,6,18,18,12,6,0,18,0,12,0,6,6,12,12,0,12,12,18,18,18,0,6,12,0,12,0,18,12,12,6,6,0,6,12,12,6,12,0,0,6,0,0,12,0,0,0,18,12,12,18,18,12,0,0,18,0,12,6,18,6,18,0,0,12,6,18,0,18,6,0,12,6,12,18,0,0,12,18,18,0,12,0,12,6,12,6,18,6,6,12,12,6,0,6,6,0,12,18,12,18,12,0,0,0,6,12,6,6,18,18,6,18,12,12,0,6,12,6,18,0,0,18,18,12,12,0,12,6,6,6,18,6,18,18,18,0,6,18,12,18,12,12,6,12,6,18,18,18,18,0,18,6,0,0,18,18,6,6,0,6,6,18,12,0,6,0,12,6,18,6,0,12,0,18,0,6,12,0,6,12,12,6,18,12,18,18,0,6,0,6,12,12,12,6,18,0,12,0,6,12,12,0,0,0,0,12,12,12,12,18,18,6,18,0,0,12,12,0,12,6,12,6,6,0,6,0,18,0,6,6,0,18,0,0,0,18,0,12,12,18,18,12,18,6,6,18,0,6,18,0,12,6,12,12,18,18,6,12,12,12,18,0,18,18,0,6,12,18,6,0,18,18,12,12,6,0,0,0,0,18,12,18,12,12,12,12,18,18,12,0,0,0,12,6,0,0,0,6,18,0,0,6,12,12,0,18,18,18,12,6,12,12,12,0,6,12,12,0,12,18,6,0,0,0,12,18,12,12,0,18,18,18,12,18,0,0,6,0,0,0,0,18,0,18,6,6,18,6,6,6,6,12,6,0,6,18,0,18,18,6,12,18,0,0,18,18,18,6,12,0,18,18,18,6,12,0,12,12,18,18,6,6,6,6,18,18,12,12,6,12,12,6,6,0,6,6,6,12,0,0,0,18,0,18,18,0,0,6,0,6,0,12,12,0,6,6,12,18,18,12,6,0,18,12,6,18,18,18,12,18,6,18,6,6,0,12,12,0,6,0,18,12,0,6,6,18,0,6,12,6,6,0,18,0,12,6,6,0,18,12,6,12,18,6,6,0,6,0,0,0,18,12,0,12,12,0,6,0,12,12,6,0,12,18,18,0,12,6,0,0,18,18,12,0,12,0,6,6,0,12,0,6,18,0,0,6,18,12,18,6,12,0,0,0,18,12,18,18,12,12,0,0,0,12,12
